gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
12/13/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,3,Petraitis,Gediminas,Richardson,Leroy,Brothers,Tony,Giannis Antetokounmpo,Starter,42,PF,82,205,12/16/1994,32,4,2,5,1,1,24,13,0.5417,22,12,0.5455,2,1,0.5,8,5,0.625,5,4,9,NO,West,Southwest,Home,Win,2
1/29/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,1,Tiven,Josh,Twardoski,Scott,Brothers,Tony,Giannis Antetokounmpo,Starter,36,PF,82,205,12/16/1994,31,6,4,0,1,4,22,10,0.4545,17,9,0.5294,5,1,0.2,10,10,1,3,15,18,PHI,East,Atlantic,Away,Loss,1
1/3/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Garretson,Ron,Smith,Michael,Van Duyne,Justin,Giannis Antetokounmpo,Starter,29,PF,82,205,12/16/1994,31,5,2,1,2,1,18,12,0.6667,17,12,0.7059,1,0,0,8,7,0.875,3,7,10,IND,East,Central,Away,Loss,3
11/3/2017,7:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,2,Cutler,Kevin,Wall,Scott,Collins,Derrick,Giannis Antetokounmpo,Starter,38,PF,82,205,12/16/1994,29,3,3,1,4,2,27,13,0.4815,23,12,0.5217,4,1,0.25,2,2,1,1,3,4,DET,East,Central,Home,Win,2
2/2/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,1,Guthrie,David,Workman,Haywoode,Corbin,Sean,Giannis Antetokounmpo,Starter,37,PF,82,205,12/16/1994,29,2,2,3,2,2,21,10,0.4762,18,9,0.5,3,1,0.3333,12,8,0.6667,0,11,11,NY,East,Atlantic,Away,Loss,2
12/15/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,2,Fitzgerald,Kane,Taylor,Ben,Ayotte,Mark,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,29,4,1,0,1,1,18,11,0.6111,15,10,0.6667,3,1,0.3333,9,6,0.6667,5,11,16,CHI,East,Central,Away,Win,2
10/31/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,2,Lane,Karl,Holtkamp,Lauren,Davis,Marc,Giannis Antetokounmpo,Starter,28,PF,82,205,12/16/1994,28,3,4,0,1,4,14,9,0.6429,11,7,0.6364,3,2,0.6667,9,8,0.8889,2,6,8,OKC,West,Northwest,Away,Win,3
12/26/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,3,Voyard-Tadal,Vladimir,Ford,Tyler,Malloy,Ed,Giannis Antetokounmpo,Starter,37,PF,82,205,12/16/1994,28,4,4,1,1,3,17,11,0.6471,13,10,0.7692,4,1,0.25,6,5,0.8333,1,6,7,CHI,East,Central,Away,Win,3
10/26/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,3,Goble,John,Kogut,Marat,Kirkland,Courtney,Giannis Antetokounmpo,Starter,42,SF,82,205,12/16/1994,28,7,3,3,1,3,21,10,0.4762,18,8,0.4444,3,2,0.6667,7,6,0.8571,0,10,10,BOS,East,Atlantic,Away,Win,2
12/16/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,1,Goble,John,Orr,J.T.,Ford,Tyler,Giannis Antetokounmpo,Starter,42,PF,82,205,12/16/1994,28,5,3,4,0,2,22,10,0.4545,19,10,0.5263,3,0,0,10,8,0.8,2,7,9,HOU,West,Southwest,Home,Win,0
11/10/2017,9:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,3,Taylor,Dedric,Mott,Rodney,Brothers,Tony,Giannis Antetokounmpo,Starter,36,PF,82,205,12/16/1994,28,5,1,1,4,2,24,12,0.5,23,12,0.5217,1,0,0,8,4,0.5,2,10,12,SA,West,Southwest,Home,Loss,3
12/8/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Guthrie,David,Callahan,Mike,Adair,Brandon,Giannis Antetokounmpo,Starter,43,PF,82,205,12/16/1994,27,3,4,2,2,5,19,8,0.4211,19,8,0.4211,0,0,0,12,11,0.9167,2,9,11,DAL,West,Southwest,Away,Loss,2
1/28/2018,3:30,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,1,Lindsay,Mark,Collins,Derrick,Van Duyne,Justin,Giannis Antetokounmpo,Starter,35,PF,82,205,12/16/1994,27,8,3,1,1,2,19,11,0.5789,19,11,0.5789,0,0,0,10,5,0.5,3,6,9,CHI,East,Central,Home,Loss,1
11/25/2017,9:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,3,Twardoski,Scott,Richardson,Leroy,Brothers,Tony,Giannis Antetokounmpo,Starter,39,PF,82,205,12/16/1994,27,5,3,0,0,3,18,10,0.5556,17,10,0.5882,1,0,0,9,7,0.7778,3,10,13,UTA,West,Northwest,Home,Win,3
1/15/2018,2:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,1,Workman,Haywoode,Kirkland,Courtney,Davis,Marc,Giannis Antetokounmpo,Starter,39,PF,82,205,12/16/1994,27,6,3,0,2,4,23,9,0.3913,23,9,0.3913,0,0,0,15,9,0.6,7,13,20,WAS,East,Southeast,Home,Loss,1
12/19/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,3,Workman,Haywoode,Barnaky,Brent,Davis,Marc,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,27,8,3,2,0,1,14,8,0.5714,14,8,0.5714,0,0,0,12,11,0.9167,2,12,14,CLE,East,Central,Away,Loss,2
